"timestamp","sensor","pm10"
"2021-03-11T21:05:18.000Z",,"{""value"":455.89,""max"":456.12,""min"":454.97,""sd"":0.46}"
"2021-03-11T21:04:18.000Z",,"{""value"":455.54,""max"":456.12,""min"":454.97,""sd"":0.65}"
"2021-03-11T21:03:18.000Z",,"{""value"":457.09,""max"":457.26,""min"":456.12,""sd"":0.46}"
"2021-03-11T21:02:18.000Z",,"{""value"":458.01,""max"":459.56,""min"":457.26,""sd"":1}"
"2021-03-11T21:01:18.000Z",,"{""value"":460.59,""max"":461.85,""min"":459.56,""sd"":0.93}"
"2021-03-11T21:00:18.000Z",,"{""value"":458.7,""max"":460.71,""min"":457.26,""sd"":1.22}"
"2021-03-11T20:59:18.000Z",,"{""value"":455.77,""max"":457.26,""min"":454.97,""sd"":0.86}"
"2021-03-11T20:58:18.000Z",,"{""value"":457.26,""max"":458.41,""min"":0,""sd"":0.72}"
"2021-03-11T20:55:58.000Z",,"{""value"":448.66,""max"":449.23,""min"":448.08,""sd"":0.65}"
"2021-03-11T20:54:58.000Z",,"{""value"":450.95,""max"":452.67,""min"":449.23,""sd"":1.16}"
"2021-03-11T20:53:58.000Z",,"{""value"":453.59,""max"":454.97,""min"":452.67,""sd"":0.66}"
"2021-03-11T20:52:58.000Z",,"{""value"":454.45,""max"":456.12,""min"":453.82,""sd"":0.8}"
"2021-03-11T20:51:58.000Z",,"{""value"":457.03,""max"":457.26,""min"":456.12,""sd"":0.46}"
"2021-03-11T20:50:58.000Z",,"{""value"":456.35,""max"":457.26,""min"":456.12,""sd"":0.46}"
"2021-03-11T20:49:58.000Z",,"{""value"":456.98,""max"":457.26,""min"":456.12,""sd"":0.54}"
"2021-03-11T20:48:58.000Z",,"{""value"":458.3,""max"":458.41,""min"":457.26,""sd"":0.46}"
"2021-03-11T20:47:58.000Z",,"{""value"":457.49,""max"":458.41,""min"":457.26,""sd"":0.55}"
"2021-03-11T20:46:58.000Z",,"{""value"":457.26,""max"":457.26,""min"":457.26,""sd"":0}"
"2021-03-11T20:45:58.000Z",,"{""value"":458.18,""max"":458.41,""min"":457.26,""sd"":0.55}"
"2021-03-11T20:44:58.000Z",,"{""value"":458.41,""max"":458.41,""min"":458.41,""sd"":0}"
"2021-03-11T20:43:58.000Z",,"{""value"":457.38,""max"":458.41,""min"":456.12,""sd"":1}"
"2021-03-11T20:42:58.000Z",,"{""value"":455.66,""max"":456.12,""min"":454.97,""sd"":0.56}"
"2021-03-11T20:41:58.000Z",,"{""value"":457.26,""max"":458.41,""min"":456.12,""sd"":1.01}"
"2021-03-11T20:40:58.000Z",,"{""value"":459.79,""max"":463,""min"":458.41,""sd"":1.51}"
"2021-03-11T20:39:58.000Z",,"{""value"":465.12,""max"":465.3,""min"":464.15,""sd"":0.46}"
"2021-03-11T20:38:58.000Z",,"{""value"":465.3,""max"":465.3,""min"":465.3,""sd"":0}"
"2021-03-11T20:37:58.000Z",,"{""value"":465.24,""max"":465.3,""min"":464.15,""sd"":0.33}"
"2021-03-11T20:36:58.000Z",,"{""value"":465.18,""max"":465.3,""min"":464.15,""sd"":0.34}"
"2021-03-11T20:35:58.000Z",,"{""value"":465.3,""max"":465.3,""min"":465.3,""sd"":0}"
"2021-03-11T20:34:58.000Z",,"{""value"":466.39,""max"":467.59,""min"":465.3,""sd"":0.61}"
"2021-03-11T20:33:58.000Z",,"{""value"":469.08,""max"":469.88,""min"":467.59,""sd"":0.71}"
"2021-03-11T20:32:58.000Z",,"{""value"":469.31,""max"":469.88,""min"":468.74,""sd"":0.65}"
"2021-03-11T20:31:58.000Z",,"{""value"":468.62,""max"":468.74,""min"":467.59,""sd"":0.46}"
"2021-03-11T20:30:58.000Z",,"{""value"":470.06,""max"":471.03,""min"":468.74,""sd"":0.69}"
"2021-03-11T20:29:58.000Z",,"{""value"":471.03,""max"":471.03,""min"":471.03,""sd"":0}"
"2021-03-11T20:28:58.000Z",,"{""value"":472.64,""max"":476.77,""min"":471.03,""sd"":2.13}"
"2021-03-11T20:27:58.000Z",,"{""value"":480.44,""max"":482.51,""min"":476.77,""sd"":1.67}"
"2021-03-11T20:26:58.000Z",,"{""value"":483.71,""max"":484.8,""min"":482.51,""sd"":0.71}"
"2021-03-11T20:25:58.000Z",,"{""value"":484.8,""max"":485.95,""min"":482.51,""sd"":1.24}"
"2021-03-11T20:24:58.000Z",,"{""value"":474.82,""max"":481.36,""min"":472.18,""sd"":3.14}"
"2021-03-11T20:23:58.000Z",,"{""value"":468.62,""max"":471.03,""min"":465.3,""sd"":2.34}"
"2021-03-11T20:22:58.000Z",,"{""value"":464.55,""max"":465.3,""min"":464.15,""sd"":0.59}"
"2021-03-11T20:21:58.000Z",,"{""value"":464.43,""max"":465.3,""min"":464.15,""sd"":0.54}"
"2021-03-11T20:20:58.000Z",,"{""value"":466.67,""max"":467.59,""min"":465.3,""sd"":0.86}"
"2021-03-11T20:19:58.000Z",,"{""value"":465.3,""max"":467.59,""min"":459.56,""sd"":2.85}"
"2021-03-11T20:18:58.000Z",,"{""value"":459.21,""max"":459.56,""min"":458.41,""sd"":0.61}"
"2021-03-11T20:17:58.000Z",,"{""value"":459.21,""max"":459.56,""min"":458.41,""sd"":0.61}"
"2021-03-11T20:16:58.000Z",,"{""value"":459.96,""max"":460.71,""min"":459.56,""sd"":0.59}"
"2021-03-11T20:15:58.000Z",,"{""value"":461.57,""max"":461.85,""min"":460.71,""sd"":0.54}"
"2021-03-11T20:14:58.000Z",,"{""value"":461.62,""max"":461.85,""min"":460.71,""sd"":0.46}"
"2021-03-11T20:13:58.000Z",,"{""value"":462.25,""max"":463,""min"":461.85,""sd"":0.59}"
"2021-03-11T20:12:58.000Z",,"{""value"":463.17,""max"":464.15,""min"":463,""sd"":0.46}"
"2021-03-11T20:11:58.000Z",,"{""value"":464.78,""max"":467.59,""min"":0,""sd"":1.08}"
"2021-03-11T20:08:03.000Z",,"{""value"":469.66,""max"":469.88,""min"":468.74,""sd"":0.46}"
"2021-03-11T20:07:03.000Z",,"{""value"":468.11,""max"":469.88,""min"":466.44,""sd"":1.12}"
"2021-03-11T20:06:03.000Z",,"{""value"":465.35,""max"":466.44,""min"":464.15,""sd"":0.93}"
"2021-03-11T20:05:03.000Z",,"{""value"":466.56,""max"":467.59,""min"":465.3,""sd"":0.62}"
"2021-03-11T20:04:03.000Z",,"{""value"":467.59,""max"":467.59,""min"":467.59,""sd"":0}"
"2021-03-11T20:03:03.000Z",,"{""value"":467.99,""max"":468.74,""min"":467.59,""sd"":0.59}"
"2021-03-11T20:02:03.000Z",,"{""value"":467.76,""max"":469.88,""min"":465.3,""sd"":1.38}"
"2021-03-11T20:01:03.000Z",,"{""value"":465.98,""max"":466.44,""min"":465.3,""sd"":0.56}"
"2021-03-11T20:00:03.000Z",,"{""value"":466.44,""max"":466.44,""min"":466.44,""sd"":0}"
"2021-03-11T19:59:03.000Z",,"{""value"":466.39,""max"":466.44,""min"":465.3,""sd"":0.33}"
"2021-03-11T19:58:03.000Z",,"{""value"":465.07,""max"":466.44,""min"":464.15,""sd"":0.69}"
"2021-03-11T19:57:03.000Z",,"{""value"":464.15,""max"":464.15,""min"":464.15,""sd"":0}"
"2021-03-11T19:56:03.000Z",,"{""value"":464.15,""max"":464.15,""min"":464.15,""sd"":0}"
"2021-03-11T19:55:03.000Z",,"{""value"":463.46,""max"":464.15,""min"":463,""sd"":0.64}"
"2021-03-11T19:54:03.000Z",,"{""value"":462.37,""max"":463,""min"":461.85,""sd"":0.69}"
"2021-03-11T19:53:03.000Z",,"{""value"":467.02,""max"":469.88,""min"":463,""sd"":2.51}"
"2021-03-11T19:52:03.000Z",,"{""value"":471.09,""max"":472.18,""min"":469.88,""sd"":0.61}"
"2021-03-11T19:51:03.000Z",,"{""value"":469.6,""max"":471.03,""min"":468.74,""sd"":1.04}"
"2021-03-11T19:50:03.000Z",,"{""value"":467.65,""max"":468.74,""min"":467.59,""sd"":0.33}"
"2021-03-11T19:49:03.000Z",,"{""value"":467.25,""max"":467.59,""min"":466.44,""sd"":0.61}"
"2021-03-11T19:48:03.000Z",,"{""value"":467.59,""max"":467.59,""min"":467.59,""sd"":0}"
"2021-03-11T19:47:03.000Z",,"{""value"":467.48,""max"":467.59,""min"":466.44,""sd"":0.46}"
"2021-03-11T19:46:03.000Z",,"{""value"":468.22,""max"":468.74,""min"":467.59,""sd"":0.61}"
"2021-03-11T19:45:03.000Z",,"{""value"":468.85,""max"":469.88,""min"":468.74,""sd"":0.46}"
"2021-03-11T19:44:03.000Z",,"{""value"":470.4,""max"":471.03,""min"":468.74,""sd"":0.95}"
"2021-03-11T19:43:03.000Z",,"{""value"":470.86,""max"":471.03,""min"":469.88,""sd"":0.46}"
"2021-03-11T19:42:03.000Z",,"{""value"":470.75,""max"":472.18,""min"":468.74,""sd"":1.22}"
"2021-03-11T19:41:03.000Z",,"{""value"":470.75,""max"":471.03,""min"":469.88,""sd"":0.63}"
"2021-03-11T19:40:03.000Z",,"{""value"":470.11,""max"":471.03,""min"":468.74,""sd"":0.73}"
"2021-03-11T19:39:03.000Z",,"{""value"":468.51,""max"":469.88,""min"":466.44,""sd"":1.22}"
"2021-03-11T19:38:03.000Z",,"{""value"":467.19,""max"":468.74,""min"":466.44,""sd"":0.86}"
"2021-03-11T19:37:03.000Z",,"{""value"":468.11,""max"":468.74,""min"":467.59,""sd"":0.61}"
"2021-03-11T19:36:03.000Z",,"{""value"":466.44,""max"":468.74,""min"":465.3,""sd"":1.01}"
"2021-03-11T19:35:03.000Z",,"{""value"":465.87,""max"":467.59,""min"":465.3,""sd"":0.75}"
"2021-03-11T19:34:03.000Z",,"{""value"":465.81,""max"":467.59,""min"":465.3,""sd"":0.8}"
"2021-03-11T19:33:03.000Z",,"{""value"":468.97,""max"":469.88,""min"":467.59,""sd"":0.73}"
"2021-03-11T19:32:03.000Z",,"{""value"":469.88,""max"":471.03,""min"":465.3,""sd"":1.54}"
"2021-03-11T19:31:03.000Z",,"{""value"":454.62,""max"":464.15,""min"":451.53,""sd"":4.19}"
"2021-03-11T19:30:03.000Z",,"{""value"":451.53,""max"":451.53,""min"":451.53,""sd"":0}"
"2021-03-11T19:29:03.000Z",,"{""value"":451.7,""max"":452.67,""min"":450.38,""sd"":0.69}"
"2021-03-11T19:28:03.000Z",,"{""value"":453.76,""max"":454.97,""min"":452.67,""sd"":0.95}"
"2021-03-11T19:27:03.000Z",,"{""value"":455.48,""max"":457.26,""min"":453.82,""sd"":0.86}"
"2021-03-11T19:26:03.000Z",,"{""value"":457.32,""max"":458.41,""min"":457.26,""sd"":0.33}"
"2021-03-11T19:25:03.000Z",,"{""value"":459.62,""max"":460.71,""min"":458.41,""sd"":0.88}"
"2021-03-11T19:24:03.000Z",,"{""value"":460.93,""max"":461.85,""min"":460.71,""sd"":0.55}"
"2021-03-11T19:23:03.000Z",,"{""value"":461.91,""max"":463,""min"":461.85,""sd"":0.33}"
"2021-03-11T19:22:03.000Z",,"{""value"":461.39,""max"":463,""min"":460.71,""sd"":0.9}"
"2021-03-11T19:21:03.000Z",,"{""value"":461.11,""max"":461.85,""min"":460.71,""sd"":0.59}"
"2021-03-11T19:20:03.000Z",,"{""value"":462.2,""max"":463,""min"":461.85,""sd"":0.53}"
"2021-03-11T19:19:03.000Z",,"{""value"":464.72,""max"":465.3,""min"":463,""sd"":0.77}"
"2021-03-11T19:18:03.000Z",,"{""value"":462.94,""max"":465.3,""min"":461.85,""sd"":1.42}"
"2021-03-11T19:17:03.000Z",,"{""value"":464.03,""max"":465.3,""min"":463,""sd"":0.69}"
"2021-03-11T19:16:03.000Z",,"{""value"":464.03,""max"":465.3,""min"":463,""sd"":0.93}"
"2021-03-11T19:15:03.000Z",,"{""value"":465.81,""max"":466.44,""min"":465.3,""sd"":0.61}"
"2021-03-11T19:14:03.000Z",,"{""value"":467.48,""max"":468.74,""min"":465.3,""sd"":1.07}"
"2021-03-11T19:13:03.000Z",,"{""value"":469.31,""max"":469.88,""min"":468.74,""sd"":0.57}"
"2021-03-11T19:12:03.000Z",,"{""value"":472.01,""max"":473.33,""min"":468.74,""sd"":1.57}"
"2021-03-11T19:11:03.000Z",,"{""value"":473.57,""max"":474.47,""min"":0,""sd"":0.54}"
"2021-03-11T19:09:39.000Z",,"{""value"":471.66,""max"":473.33,""min"":471.03,""sd"":0.88}"
"2021-03-11T19:08:39.000Z",,"{""value"":471.09,""max"":472.18,""min"":471.03,""sd"":0.33}"
"2021-03-11T19:07:39.000Z",,"{""value"":471.78,""max"":472.18,""min"":471.03,""sd"":0.59}"
"2021-03-11T19:06:39.000Z",,"{""value"":471.72,""max"":472.18,""min"":471.03,""sd"":0.64}"
"2021-03-11T19:05:39.000Z",,"{""value"":474.42,""max"":476.77,""min"":471.03,""sd"":2.02}"
"2021-03-11T19:04:39.000Z",,"{""value"":475.39,""max"":475.62,""min"":474.47,""sd"":0.46}"
"2021-03-11T19:03:39.000Z",,"{""value"":474.36,""max"":474.47,""min"":473.33,""sd"":0.34}"
"2021-03-11T19:02:39.000Z",,"{""value"":473.04,""max"":474.47,""min"":472.18,""sd"":0.91}"
"2021-03-11T19:01:39.000Z",,"{""value"":469.71,""max"":472.18,""min"":466.44,""sd"":1.89}"
"2021-03-11T19:00:39.000Z",,"{""value"":465.7,""max"":466.44,""min"":465.3,""sd"":0.67}"
"2021-03-11T18:59:39.000Z",,"{""value"":463.98,""max"":465.3,""min"":461.85,""sd"":1.05}"
"2021-03-11T18:58:39.000Z",,"{""value"":461.05,""max"":463,""min"":460.71,""sd"":0.71}"
"2021-03-11T18:57:39.000Z",,"{""value"":460.88,""max"":461.85,""min"":459.56,""sd"":0.86}"
"2021-03-11T18:56:39.000Z",,"{""value"":462.71,""max"":463,""min"":461.85,""sd"":0.54}"
"2021-03-11T18:55:39.000Z",,"{""value"":463.52,""max"":465.3,""min"":463,""sd"":0.88}"
"2021-03-11T18:54:39.000Z",,"{""value"":466.84,""max"":467.59,""min"":466.44,""sd"":0.67}"
"2021-03-11T18:53:39.000Z",,"{""value"":470.8,""max"":472.18,""min"":468.74,""sd"":1.34}"
"2021-03-11T18:52:39.000Z",,"{""value"":472.29,""max"":475.62,""min"":471.03,""sd"":1.38}"
"2021-03-11T18:51:39.000Z",,"{""value"":481.65,""max"":484.8,""min"":475.62,""sd"":2.92}"
"2021-03-11T18:50:39.000Z",,"{""value"":483.94,""max"":484.8,""min"":483.65,""sd"":0.54}"
"2021-03-11T18:49:39.000Z",,"{""value"":483.83,""max"":484.8,""min"":482.51,""sd"":0.86}"
"2021-03-11T18:48:39.000Z",,"{""value"":479.06,""max"":483.65,""min"":474.47,""sd"":2.79}"
"2021-03-11T18:47:39.000Z",,"{""value"":475.45,""max"":481.36,""min"":473.33,""sd"":2.14}"
"2021-03-11T18:46:39.000Z",,"{""value"":487.96,""max"":495.13,""min"":481.36,""sd"":4.3}"
"2021-03-11T18:45:39.000Z",,"{""value"":498.05,""max"":499.72,""min"":495.13,""sd"":1.48}"
"2021-03-11T18:44:39.000Z",,"{""value"":503.16,""max"":508.9,""min"":499.72,""sd"":3.3}"
"2021-03-11T18:43:39.000Z",,"{""value"":517.1,""max"":523.81,""min"":510.04,""sd"":4.34}"
"2021-03-11T18:42:39.000Z",,"{""value"":535.52,""max"":544.47,""min"":523.81,""sd"":7.18}"
"2021-03-11T18:41:39.000Z",,"{""value"":534.2,""max"":543.32,""min"":530.7,""sd"":3.97}"
"2021-03-11T18:40:39.000Z",,"{""value"":535.23,""max"":536.43,""min"":534.14,""sd"":0.88}"
"2021-03-11T18:39:39.000Z",,"{""value"":535.92,""max"":536.43,""min"":535.29,""sd"":0.61}"
"2021-03-11T18:38:39.000Z",,"{""value"":535.63,""max"":536.43,""min"":535.29,""sd"":0.69}"
"2021-03-11T18:37:39.000Z",,"{""value"":535.34,""max"":536.43,""min"":534.14,""sd"":0.93}"
"2021-03-11T18:36:39.000Z",,"{""value"":531.44,""max"":535.29,""min"":528.4,""sd"":2.97}"
"2021-03-11T18:35:39.000Z",,"{""value"":521.12,""max"":526.11,""min"":518.08,""sd"":2.98}"
"2021-03-11T18:34:39.000Z",,"{""value"":517.79,""max"":520.37,""min"":516.93,""sd"":0.91}"
"2021-03-11T18:33:39.000Z",,"{""value"":519.62,""max"":520.37,""min"":518.08,""sd"":0.78}"
"2021-03-11T18:32:39.000Z",,"{""value"":523.01,""max"":527.25,""min"":520.37,""sd"":2.16}"
"2021-03-11T18:31:39.000Z",,"{""value"":530.3,""max"":532.99,""min"":527.25,""sd"":1.53}"
"2021-03-11T18:30:39.000Z",,"{""value"":529.49,""max"":532.99,""min"":527.25,""sd"":1.96}"
"2021-03-11T18:29:39.000Z",,"{""value"":527.2,""max"":527.25,""min"":526.11,""sd"":0.33}"
"2021-03-11T18:28:39.000Z",,"{""value"":525.42,""max"":527.25,""min"":523.81,""sd"":0.97}"
"2021-03-11T18:27:39.000Z",,"{""value"":524.67,""max"":527.25,""min"":522.67,""sd"":1.27}"
"2021-03-11T18:26:39.000Z",,"{""value"":525.94,""max"":527.25,""min"":523.81,""sd"":1.18}"
"2021-03-11T18:25:39.000Z",,"{""value"":525.76,""max"":530.7,""min"":523.81,""sd"":2.33}"
"2021-03-11T18:24:39.000Z",,"{""value"":536.61,""max"":542.17,""min"":531.84,""sd"":3.17}"
"2021-03-11T18:23:39.000Z",,"{""value"":542.57,""max"":543.32,""min"":542.17,""sd"":0.59}"
"2021-03-11T18:22:39.000Z",,"{""value"":536.95,""max"":542.17,""min"":529.55,""sd"":3.92}"
"2021-03-11T18:21:39.000Z",,"{""value"":518.82,""max"":528.4,""min"":510.04,""sd"":6.31}"
"2021-03-11T18:20:39.000Z",,"{""value"":505.68,""max"":510.04,""min"":500.86,""sd"":3.08}"
"2021-03-11T18:19:39.000Z",,"{""value"":501.04,""max"":502.01,""min"":499.72,""sd"":0.67}"
"2021-03-11T18:18:39.000Z",,"{""value"":498.23,""max"":500.86,""min"":496.27,""sd"":1.34}"
"2021-03-11T18:17:39.000Z",,"{""value"":502.07,""max"":503.16,""min"":500.86,""sd"":1.06}"
"2021-03-11T18:16:39.000Z",,"{""value"":502.59,""max"":503.16,""min"":500.86,""sd"":0.75}"
"2021-03-11T18:15:39.000Z",,"{""value"":497.08,""max"":502.01,""min"":491.69,""sd"":3.62}"
"2021-03-11T18:14:39.000Z",,"{""value"":491.57,""max"":491.69,""min"":490.54,""sd"":0.34}"
"2021-03-11T18:13:39.000Z",,"{""value"":490.14,""max"":491.69,""min"":489.39,""sd"":0.94}"
"2021-03-11T18:12:39.000Z",,"{""value"":487.04,""max"":488.24,""min"":484.8,""sd"":1.02}"
"2021-03-11T18:11:39.000Z",,"{""value"":480.27,""max"":482.51,""min"":479.06,""sd"":1.12}"
"2021-03-11T18:10:39.000Z",,"{""value"":488.01,""max"":492.83,""min"":481.36,""sd"":4.03}"
"2021-03-11T18:09:39.000Z",,"{""value"":491.28,""max"":491.69,""min"":488.24,""sd"":0.88}"
"2021-03-11T18:08:39.000Z",,"{""value"":486.92,""max"":488.24,""min"":485.95,""sd"":0.84}"
"2021-03-11T18:07:39.000Z",,"{""value"":486.18,""max"":487.1,""min"":485.95,""sd"":0.46}"
"2021-03-11T18:06:39.000Z",,"{""value"":488.93,""max"":490.54,""min"":487.1,""sd"":1.17}"
"2021-03-11T18:05:39.000Z",,"{""value"":491.28,""max"":492.83,""min"":490.54,""sd"":0.94}"
"2021-03-11T18:04:39.000Z",,"{""value"":493.29,""max"":493.98,""min"":492.83,""sd"":0.56}"
"2021-03-11T18:03:39.000Z",,"{""value"":493.98,""max"":493.98,""min"":493.98,""sd"":0}"
"2021-03-11T18:02:39.000Z",,"{""value"":493.87,""max"":493.98,""min"":492.83,""sd"":0.34}"
"2021-03-11T18:01:39.000Z",,"{""value"":492.03,""max"":492.83,""min"":490.54,""sd"":0.88}"
"2021-03-11T18:00:39.000Z",,"{""value"":490.71,""max"":491.69,""min"":488.24,""sd"":1.24}"
"2021-03-11T17:59:39.000Z",,"{""value"":486.69,""max"":488.24,""min"":484.8,""sd"":1}"
"2021-03-11T17:58:39.000Z",,"{""value"":485.43,""max"":488.24,""min"":482.51,""sd"":2.07}"
"2021-03-11T17:57:39.000Z",,"{""value"":482.51,""max"":482.51,""min"":482.51,""sd"":0}"
"2021-03-11T17:56:39.000Z",,"{""value"":481.42,""max"":482.51,""min"":481.36,""sd"":0.33}"
"2021-03-11T17:55:39.000Z",,"{""value"":482.05,""max"":483.65,""min"":481.36,""sd"":0.74}"
"2021-03-11T17:54:39.000Z",,"{""value"":482.56,""max"":483.65,""min"":481.36,""sd"":1.08}"
"2021-03-11T17:53:39.000Z",,"{""value"":477.86,""max"":480.21,""min"":476.77,""sd"":0.93}"
"2021-03-11T17:52:39.000Z",,"{""value"":475.33,""max"":476.77,""min"":474.47,""sd"":0.91}"
"2021-03-11T17:51:39.000Z",,"{""value"":472.64,""max"":474.47,""min"":468.74,""sd"":1.99}"
"2021-03-11T17:50:39.000Z",,"{""value"":463.52,""max"":467.59,""min"":461.85,""sd"":2.01}"
"2021-03-11T17:49:39.000Z",,"{""value"":458.07,""max"":460.71,""min"":456.12,""sd"":1.31}"
"2021-03-11T17:48:39.000Z",,"{""value"":456.46,""max"":457.26,""min"":456.12,""sd"":0.61}"
"2021-03-11T17:47:39.000Z",,"{""value"":456.57,""max"":457.26,""min"":456.12,""sd"":0.64}"
"2021-03-11T17:46:39.000Z",,"{""value"":456.98,""max"":457.26,""min"":456.12,""sd"":0.63}"
"2021-03-11T17:45:39.000Z",,"{""value"":454.57,""max"":456.12,""min"":453.82,""sd"":0.94}"
"2021-03-11T17:44:39.000Z",,"{""value"":453.82,""max"":453.82,""min"":453.82,""sd"":0}"
"2021-03-11T17:43:39.000Z",,"{""value"":455.08,""max"":456.12,""min"":453.82,""sd"":0.62}"
"2021-03-11T17:42:39.000Z",,"{""value"":457.61,""max"":458.41,""min"":456.12,""sd"":0.71}"
"2021-03-11T17:41:39.000Z",,"{""value"":458.64,""max"":459.56,""min"":458.41,""sd"":0.46}"
"2021-03-11T17:40:39.000Z",,"{""value"":459.56,""max"":459.56,""min"":459.56,""sd"":0}"
"2021-03-11T17:39:39.000Z",,"{""value"":459.56,""max"":459.56,""min"":459.56,""sd"":0}"
"2021-03-11T17:38:39.000Z",,"{""value"":459.27,""max"":459.56,""min"":458.41,""sd"":0.54}"
"2021-03-11T17:37:39.000Z",,"{""value"":458.81,""max"":459.56,""min"":458.41,""sd"":0.59}"
"2021-03-11T17:36:39.000Z",,"{""value"":458.41,""max"":458.41,""min"":458.41,""sd"":0}"
"2021-03-11T17:35:39.000Z",,"{""value"":461.8,""max"":463,""min"":459.56,""sd"":1.25}"
"2021-03-11T17:34:39.000Z",,"{""value"":463,""max"":463,""min"":463,""sd"":0}"
"2021-03-11T17:33:39.000Z",,"{""value"":464.38,""max"":465.3,""min"":463,""sd"":0.73}"
"2021-03-11T17:32:39.000Z",,"{""value"":464.55,""max"":465.3,""min"":464.15,""sd"":0.67}"
"2021-03-11T17:31:39.000Z",,"{""value"":463.29,""max"":464.15,""min"":463,""sd"":0.54}"
"2021-03-11T17:30:39.000Z",,"{""value"":462.54,""max"":463,""min"":461.85,""sd"":0.56}"
"2021-03-11T17:29:39.000Z",,"{""value"":462.31,""max"":463,""min"":461.85,""sd"":0.56}"
"2021-03-11T17:28:39.000Z",,"{""value"":461.62,""max"":461.85,""min"":460.71,""sd"":0.46}"
"2021-03-11T17:27:39.000Z",,"{""value"":460.71,""max"":460.71,""min"":460.71,""sd"":0}"
"2021-03-11T17:26:39.000Z",,"{""value"":461.45,""max"":461.85,""min"":460.71,""sd"":0.59}"
"2021-03-11T17:25:39.000Z",,"{""value"":460.76,""max"":461.85,""min"":460.71,""sd"":0.33}"
"2021-03-11T17:24:39.000Z",,"{""value"":460.71,""max"":460.71,""min"":460.71,""sd"":0}"
"2021-03-11T17:23:39.000Z",,"{""value"":460.82,""max"":461.85,""min"":460.71,""sd"":0.34}"
"2021-03-11T17:22:39.000Z",,"{""value"":463.29,""max"":464.15,""min"":460.71,""sd"":1.15}"
"2021-03-11T17:21:39.000Z",,"{""value"":460.36,""max"":460.71,""min"":459.56,""sd"":0.61}"
"2021-03-11T17:20:39.000Z",,"{""value"":460.53,""max"":460.71,""min"":459.56,""sd"":0.46}"
"2021-03-11T17:19:39.000Z",,"{""value"":460.71,""max"":460.71,""min"":460.71,""sd"":0}"
"2021-03-11T17:18:39.000Z",,"{""value"":460.71,""max"":460.71,""min"":460.71,""sd"":0}"
"2021-03-11T17:17:39.000Z",,"{""value"":460.71,""max"":460.71,""min"":460.71,""sd"":0}"
"2021-03-11T17:16:39.000Z",,"{""value"":462.48,""max"":463,""min"":461.85,""sd"":0.61}"
"2021-03-11T17:15:39.000Z",,"{""value"":463,""max"":463,""min"":463,""sd"":0}"
"2021-03-11T17:14:39.000Z",,"{""value"":461.11,""max"":463,""min"":460.71,""sd"":0.69}"
"2021-03-11T17:13:39.000Z",,"{""value"":460.48,""max"":460.71,""min"":459.56,""sd"":0.46}"
"2021-03-11T17:12:39.000Z",,"{""value"":458.64,""max"":459.56,""min"":458.41,""sd"":0.46}"
"2021-03-11T17:11:39.000Z",,"{""value"":460.76,""max"":461.85,""min"":458.41,""sd"":1.44}"
"2021-03-11T17:10:39.000Z",,"{""value"":462.94,""max"":464.15,""min"":461.85,""sd"":0.71}"
"2021-03-11T17:09:39.000Z",,"{""value"":463.8,""max"":464.15,""min"":463,""sd"":0.53}"
"2021-03-11T17:08:39.000Z",,"{""value"":462.08,""max"":464.15,""min"":460.71,""sd"":1.24}"
"2021-03-11T17:07:39.000Z",,"{""value"":459.33,""max"":460.71,""min"":457.26,""sd"":1.24}"
"2021-03-11T17:06:39.000Z",,"{""value"":458.87,""max"":459.56,""min"":457.26,""sd"":0.92}"
"2021-03-11T17:05:39.000Z",,"{""value"":462.14,""max"":464.15,""min"":459.56,""sd"":1.13}"
"2021-03-11T17:04:39.000Z",,"{""value"":463.92,""max"":464.15,""min"":463,""sd"":0.55}"
"2021-03-11T17:03:39.000Z",,"{""value"":464.15,""max"":464.15,""min"":464.15,""sd"":0}"
"2021-03-11T17:02:39.000Z",,"{""value"":463.17,""max"":464.15,""min"":463,""sd"":0.46}"
"2021-03-11T17:01:39.000Z",,"{""value"":462.71,""max"":464.15,""min"":460.71,""sd"":1.04}"
"2021-03-11T17:00:39.000Z",,"{""value"":458.01,""max"":460.71,""min"":456.12,""sd"":1.39}"
"2021-03-11T16:59:39.000Z",,"{""value"":457.15,""max"":457.26,""min"":456.12,""sd"":0.46}"
"2021-03-11T16:58:39.000Z",,"{""value"":458.98,""max"":460.71,""min"":458.41,""sd"":0.83}"
"2021-03-11T16:57:39.000Z",,"{""value"":462.43,""max"":464.15,""min"":460.71,""sd"":1.55}"
"2021-03-11T16:56:39.000Z",,"{""value"":465.01,""max"":465.3,""min"":464.15,""sd"":0.54}"
"2021-03-11T16:55:39.000Z",,"{""value"":465.3,""max"":465.3,""min"":465.3,""sd"":0}"
"2021-03-11T16:54:39.000Z",,"{""value"":465.3,""max"":465.3,""min"":465.3,""sd"":0}"
"2021-03-11T16:53:39.000Z",,"{""value"":465.3,""max"":465.3,""min"":465.3,""sd"":0}"
"2021-03-11T16:52:39.000Z",,"{""value"":465.35,""max"":466.44,""min"":465.3,""sd"":0.33}"
"2021-03-11T16:51:39.000Z",,"{""value"":465.41,""max"":466.44,""min"":463,""sd"":1.18}"
"2021-03-11T16:50:39.000Z",,"{""value"":463.11,""max"":464.15,""min"":463,""sd"":0.34}"
"2021-03-11T16:49:39.000Z",,"{""value"":464.15,""max"":464.15,""min"":464.15,""sd"":0}"
